program_id,program_name,pdf,Address,City,Zip
000000203177,CENTERVILLE CHILD DEVELOPMENT CENTER,https://childcaresearch.ohio.gov//pdf/000000203177_2024-11-25_ANNUAL.pdf,8095 GARNET DRIVE,CENTERVILLE,45458
000000503231,CENTRAL HEAD START,https://childcaresearch.ohio.gov//pdf/000000503231_2024-02-06_ANNUAL.pdf,540 S. CENTRAL,LIMA,45804
000000400171,CENTRAL OHIO CHILD CARE,https://childcaresearch.ohio.gov//pdf/000000400171_2024-12-26_ANNUAL.pdf,1755 LINDEN PLACE,COLUMBUS,43211
000000300557,CENTRAL Y'S LEARNING STATION,https://childcaresearch.ohio.gov//pdf/000000300557_2024-08-06_ANNUAL.pdf,933 MENTOR AVE,PAINESVILLE,44077
000000304483,CHAGRIN FALLS DAY CARE & PRESCHOOL,https://childcaresearch.ohio.gov//pdf/000000304483_2024-12-04_ANNUAL.pdf,7205 CHAGRIN RD,CHAGRIN FALLS,44023
000000304594,CHAGRIN VALLEY EARLY LEARNING CENTER,https://childcaresearch.ohio.gov//pdf/000000304594_2024-03-06_ANNUAL.pdf,5188 CHILLICOTHE RD,SOUTH RUSSELL,44022
000000206182,CHAI TOTS,https://childcaresearch.ohio.gov//pdf/000000206182_2024-12-17_ANNUAL.pdf,7587 CENTRAL PARKE BOULEVARD,MASON,45040
000000407029,CHAMPAIGN FAMILY YMCA,https://childcaresearch.ohio.gov//pdf/000000407029_2024-11-13_ANNUAL.pdf,191 COMMUNITY DRIVE,URBANA,43078
000000410328,CHAMPAIGN FAMILY YMCA-GRAHAM B/A CARE,https://childcaresearch.ohio.gov//pdf/000000410328_2023-09-13_ANNUAL.pdf,9464 W. US RT 36,ST. PARIS,43072
000000407482,CHAMPAIGN FAMILY YMCA-MECHANICSBURG B/A CARE,https://childcaresearch.ohio.gov//pdf/000000407482_2023-12-04_ANNUAL.pdf,60 HIGH STREET,MECHANICSBURG,43044
000000406764,CHAMPAIGN FAMILY YMCA-URBANA B/A CARE,https://childcaresearch.ohio.gov//pdf/000000406764_2025-01-13_ANNUAL.pdf,1673 SOUTH US 68,URBANA,43078
000000411239,CHAMPAIGN FAMILY YMCA-WEST LIBERTY AFTER CARE,https://childcaresearch.ohio.gov//pdf/000000411239_2024-02-09_ANNUAL.pdf,7208 N. US HWY 68,WEST LIBERTY,43360
000000103675,"CHAMPION DAY SCHOOL, INC.",https://childcaresearch.ohio.gov//pdf/000000103675_2025-01-15_ANNUAL.pdf,6270 MAHONING AVE NW,WARREN,44481
002190020194,CHAMPION LEARNING CENTER,https://childcaresearch.ohio.gov//pdf/002190020194_2023-11-16_ANNUAL.pdf,1127 TOWNE STREET,CINCINNATI,45216
000000407061,CHAPEL HILL PRESCHOOL,https://childcaresearch.ohio.gov//pdf/000000407061_2024-10-02_ANNUAL.pdf,7956 STATE ROUTE 119,MARIA STEIN,45860
000000308263,CHAPELSIDE ACADEMY,https://childcaresearch.ohio.gov//pdf/000000308263_2024-09-11_ANNUAL.pdf,13211 CHAPELSIDE,CLEVELAND,44120
002190019553,CHAPPELL'S CHILDCARE CENTER,https://childcaresearch.ohio.gov//pdf/002190019553_2024-08-22_ANNUAL.pdf,26090 BROADWAY AVE,OAKWOOD VILLAGE,44146
002190020864,CHARACTER ACADEMY EARLY LEARNING CENTER,https://childcaresearch.ohio.gov//pdf/002190020864_2023-12-22_ANNUAL.pdf,9718 BUCKEYE ROAD UNIT 5,CLEVELAND,44104
002200021485,CHARMING HEARTS CHILDCARE,https://childcaresearch.ohio.gov//pdf/002200021485_2024-09-18_ANNUAL.pdf,5734 RIDGE RD SOUTH,PARMA,44129
000000406895,CHASE BACK-UP CHILD CARE CENTER,https://childcaresearch.ohio.gov//pdf/000000406895_2024-07-16_ANNUAL.pdf,3415 VISION DRIVE,COLUMBUS,43219
000000400905,CHASE BACK-UP CHILD CARE POLARIS,https://childcaresearch.ohio.gov//pdf/000000400905_2024-02-20_ANNUAL.pdf,1111 POLARIS PARKWAY,COLUMBUS,43240
000000205496,"CHERISH YOUR CHILDREN CHILD CARE, INC.",https://childcaresearch.ohio.gov//pdf/000000205496_2024-11-05_ANNUAL.pdf,5825 HAMILTON AVENUE,CINCINNATI,45224
000000104632,CHERUBS OF GRACE PRESCHOOL,https://childcaresearch.ohio.gov//pdf/000000104632_2024-09-26_ANNUAL.pdf,229 W JEFFERSON STREET,STONE CREEK,43840
000000400021,CHESHIRE Y-CLUB,https://childcaresearch.ohio.gov//pdf/000000400021_2024-11-04_ANNUAL.pdf,2681 GREGORY RD,DELAWARE,43015
000000201346,CHESS CHRISTIAN PRESCHOOL,https://childcaresearch.ohio.gov//pdf/000000201346_2024-10-22_ANNUAL.pdf,908 E. LOWER SPRINGBORO RD,SPRINGBORO,45066
000000307223,CHESTER CO-OPERATIVE PRESCHOOL,https://childcaresearch.ohio.gov//pdf/000000307223_2024-10-17_ANNUAL.pdf,12772 CHILLICOTHE,CHESTERLAND,44026
000000307669,CHESTNUT Y-SACC,https://childcaresearch.ohio.gov//pdf/000000307669_2024-09-19_ANNUAL.pdf,341 CHESTNUT,PAINESVILLE,44077
002230028326,CHICKADEE PRE-SCHOOL,https://childcaresearch.ohio.gov//pdf/002230028326_2025-01-10_ANNUAL.pdf,256 MAHONING AVE NW,WARREN,44483
000000410275,CHILD DEVELOPMENT CENTER OF JACKSON COUNTY,https://childcaresearch.ohio.gov//pdf/000000410275_2024-08-28_ANNUAL.pdf,692 PATTONSVILLE RD,JACKSON,45640
002220025923,CHILD FOCUS EARLY LEARNING PROGRAM IN EASTGATE,https://childcaresearch.ohio.gov//pdf/002220025923_2024-11-12_ANNUAL.pdf,"4435 AICHOLTZ DRIVE, SUITE 100",CINCINNATI,45245
002220026186,CHILD FOCUS EHS PROGRAM IN WILLIAMSBURG,https://childcaresearch.ohio.gov//pdf/002220026186_2024-01-09_ANNUAL.pdf,3730 COBB RD,WILLIAMSBURG,45176
000000206085,CHILD FOCUS LEARNING CENTER I,https://childcaresearch.ohio.gov//pdf/000000206085_2024-08-26_ANNUAL.pdf,4629 AICHOLTZ RD.,CINCINNATI,45244
000000206081,CHILD FOCUS LEARNING CENTER II,https://childcaresearch.ohio.gov//pdf/000000206081_2024-08-26_ANNUAL.pdf,4633 AICHOLTZ RD.,CINCINNATI,45244
000000200316,CHILD FOCUS LEARNING PROGRAM AT AMELIA ELEMENTARY,https://childcaresearch.ohio.gov//pdf/000000200316_2024-02-07_ANNUAL.pdf,5 EAST MAIN STREET,AMELIA,45102
000000201319,CHILD FOCUS LEARNING PROGRAM AT CLOUGH ELEMENTARY,https://childcaresearch.ohio.gov//pdf/000000201319_2023-10-05_ANNUAL.pdf,808 CLOUGH PIKE,CINCINNATI,45245
000000200679,CHILD FOCUS LEARNING PROGRAM AT MERWIN ELEMENTARY,https://childcaresearch.ohio.gov//pdf/000000200679_2024-02-27_ANNUAL.pdf,1040 GASKINS ROAD,CINCINNATI,45245
000000200682,CHILD FOCUS LEARNING PROGRAM AT SUMMERSIDE ELEMENTAR,https://childcaresearch.ohio.gov//pdf/000000200682_2023-10-23_ANNUAL.pdf,4639 VERMONA DRIVE,CINCINNATI,45244
000000200681,CHILD FOCUS LEARNING PROGRAM AT WILLOWVILLE,https://childcaresearch.ohio.gov//pdf/000000200681_2024-12-12_ANNUAL.pdf,4529 SCHOOLHOUSE ROAD,BATAVIA,45103
000000200048,CHILD FOCUS LEARNING PROGRAM AT WITHAMSVILLE-TOBASCO ELEMEN,https://childcaresearch.ohio.gov//pdf/000000200048_2023-12-12_ANNUAL.pdf,3950 BRITTON BOULEVARD,CINCINNATI,45245
000000200685,CHILD FOCUS LEARNING PROGRAMS IN WILLIAMSBURG,https://childcaresearch.ohio.gov//pdf/000000200685_2023-09-14_ANNUAL.pdf,839 SPRING STREET,WILLIAMSBURG,45176
000000200026,CHILD FOCUS PRESCHOOL AT CNE,https://childcaresearch.ohio.gov//pdf/000000200026_2024-10-29_ANNUAL.pdf,463 BROADWAY,OWENSVILLE,45160
000000206088,CHILD FOCUS PRESCHOOL AT GRANT CAREER CENTER,https://childcaresearch.ohio.gov//pdf/000000206088_2023-12-07_ANNUAL.pdf,718 WEST PLAIN STREET,BETHEL,45106
000000206541,CHILD FOCUS PRESCHOOL IN FELICITY,https://childcaresearch.ohio.gov//pdf/000000206541_2024-01-24_ANNUAL.pdf,415 WASHINGTON STREET,FELICITY,45120
002210024743,CHILD FOCUS PRESCHOOL IN MILFORD,https://childcaresearch.ohio.gov//pdf/002210024743_2023-10-23_ANNUAL.pdf,5874 MONTCLAIR BLVD.,MILFORD,45150
000000200683,CHILD FOCUS PRESCHOOL PROGRAM AT THOMASTON WOODS,https://childcaresearch.ohio.gov//pdf/000000200683_2024-12-12_ANNUAL.pdf,1460 THOMASTON WOODS DRIVE,AMELIA,45102
000000400605,CHILD NURTURING CENTER,https://childcaresearch.ohio.gov//pdf/000000400605_2024-01-16_ANNUAL.pdf,4770 BRITTON PKWY.,HILLIARD,43026
000000406107,CHILD OF GOD PRESCHOOL,https://childcaresearch.ohio.gov//pdf/000000406107_2024-11-04_ANNUAL.pdf,88 N FIFTH STREET,NEWARK,43055
000000400803,CHILD ZONE LLC,https://childcaresearch.ohio.gov//pdf/000000400803_2025-01-09_ANNUAL.pdf,2415 DEEWOOD DR,COLUMBUS,43229
000000406613,CHILD'S PLAY LEARNING CENTER INC,https://childcaresearch.ohio.gov//pdf/000000406613_2025-01-14_ANNUAL.pdf,11795 PICKERINGTON ROAD,PICKERINGTON,43147
000000501156,CHILD'S WORLD PRESCHOOL,https://childcaresearch.ohio.gov//pdf/000000501156_2024-10-15_ANNUAL.pdf,300 SHORT-BUEHRER RD,ARCHBOLD,43502
002170013120,"CHILDCARE ACADEMY, LLC",https://childcaresearch.ohio.gov//pdf/002170013120_2024-08-13_ANNUAL.pdf,2697 SULLIVANT AVE.,COLUMBUS,43204
000000500360,CHILDCARE ADVENTURES EARLY LEARNING CENTER,https://childcaresearch.ohio.gov//pdf/000000500360_2024-10-30_ANNUAL.pdf,3542 GLENDALE AVE,TOLEDO,43614
002210024938,CHILDCARE SOLUTIONS L.L.C. 3,https://childcaresearch.ohio.gov//pdf/002210024938_2024-01-24_ANNUAL.pdf,721 BOARDMAN POLAND RD STE104A,BOARDMAN,44512
000000400144,CHILDCARE WONDERLAND,https://childcaresearch.ohio.gov//pdf/000000400144_2024-11-21_ANNUAL.pdf,383 E. BROAD STREET,COLUMBUS,43215
002190020294,CHILDHOOD MEMORIES CHILD CARE AND LEARNING CENTER,https://childcaresearch.ohio.gov//pdf/002190020294_2024-07-25_ANNUAL.pdf,4673 TURNEY ROAD,GARFIELD HEIGHTS,44125
000000401167,CHILDREN ACHIEVERS FAITH ACADEMY,https://childcaresearch.ohio.gov//pdf/000000401167_2024-10-02_ANNUAL.pdf,2235 STELZER ROAD,COLUMBUS,43219
000000502377,CHILDREN DISCOVERY CENTER INC.,https://childcaresearch.ohio.gov//pdf/000000502377_2024-08-14_ANNUAL.pdf,1640 TIMBERWOLF DRIVE,HOLLAND,43528
000000402952,CHILDREN FIRST INC.,https://childcaresearch.ohio.gov//pdf/000000402952_2023-08-25_ANNUAL.pdf,77 S HIGH ST 7TH FL,COLUMBUS,43215
002190019737,CHILDREN FIRST LEARNING CENTER,https://childcaresearch.ohio.gov//pdf/002190019737_2024-10-02_ANNUAL.pdf,4233 W. THIRD,DAYTON,45417
000000303680,CHILDREN FIRST OF CLEVELAND,https://childcaresearch.ohio.gov//pdf/000000303680_2024-07-26_ANNUAL.pdf,615 W SUPERIOR PLAZA LVL,CLEVELAND,44113
000000200505,CHILDREN OF AMERICA,https://childcaresearch.ohio.gov//pdf/000000200505_2024-07-18_ANNUAL.pdf,6261 RIVER'S BEND DRIVE,MAINEVILLE,45039
000000102320,CHILDREN OF GRACE DAY CARE & LEARNING CENTER,https://childcaresearch.ohio.gov//pdf/000000102320_2024-08-13_ANNUAL.pdf,6283 MARKET AVE NORTH,CANTON,44721
000000206697,CHILDREN OF HOPE LEARNING CENTER,https://childcaresearch.ohio.gov//pdf/000000206697_2024-08-28_ANNUAL.pdf,1430 SPRING LAWN AVE,CINCINNATI,45223
000000401242,CHILDREN R US DAYCARE,https://childcaresearch.ohio.gov//pdf/000000401242_2024-07-15_ANNUAL.pdf,1046 E WEBER RD,COLUMBUS,43211
002200022293,CHILDREN R US DAYCARE LLC.,https://childcaresearch.ohio.gov//pdf/002200022293_2024-02-24_ANNUAL.pdf,755 EAST MAIN STREET,COLUMBUS,43205
000000201550,CHILDREN UNLIMITED INC,https://childcaresearch.ohio.gov//pdf/000000201550_2024-08-30_ANNUAL.pdf,7713 HAMILTON AVE,CINCINNATI,45231
002210025485,CHILDREN'S ACADEMY OF LOVELAND,https://childcaresearch.ohio.gov//pdf/002210025485_2024-07-31_ANNUAL.pdf,10695 LOVELAND MADEIRA RD,LOVELAND,45140
002170015207,CHILDREN'S ACADEMY OF MASON,https://childcaresearch.ohio.gov//pdf/002170015207_2024-11-19_ANNUAL.pdf,6956 CINTAS BLVD,MASON,45040
000000106957,"CHILDREN'S ACADEMY OF OHIO, LLC",https://childcaresearch.ohio.gov//pdf/000000106957_2024-01-25_ANNUAL.pdf,4580 CANFIELD RD,CANFIELD,44406
000000400213,CHILDREN'S CHOICE ACADEMY,https://childcaresearch.ohio.gov//pdf/000000400213_2023-08-02_ANNUAL.pdf,2873 SUWANEE ROAD,COLUMBUS,43224
000000300321,CHILDREN'S CHOICE LEARNING CENTER,https://childcaresearch.ohio.gov//pdf/000000300321_2024-07-15_ANNUAL.pdf,16200 EUCLID AVENUE,EAST CLEVELAND,44112
002210023952,CHILDREN'S CORNER SOUTH,https://childcaresearch.ohio.gov//pdf/002210023952_2024-10-03_ANNUAL.pdf,2125 PARK STREET,FINDLAY,45840
000000500250,CHILDREN'S DEVELOPMENTAL CENTER,https://childcaresearch.ohio.gov//pdf/000000500250_2024-02-05_ANNUAL.pdf,1001 BELLEFONTAINE AVE,LIMA,45804
000000503895,CHILDREN'S DISCOVERY CENTER,https://childcaresearch.ohio.gov//pdf/000000503895_2023-12-05_ANNUAL.pdf,7033 LIGHTHOUSE WAY,PERRYSBURG,43551
000000503511,CHILDREN'S DISCOVERY CENTER,https://childcaresearch.ohio.gov//pdf/000000503511_2024-11-22_ANNUAL.pdf,8011 DUTCH RD,WATERVILLE,43566
000000501373,CHILDREN'S DISCOVERY CENTER INC,https://childcaresearch.ohio.gov//pdf/000000501373_2024-11-07_ANNUAL.pdf,3839 TALMADGE RD,TOLEDO,43606
000000501944,CHILDREN'S DISCOVERY CENTER INC,https://childcaresearch.ohio.gov//pdf/000000501944_2024-11-13_ANNUAL.pdf,11090 AVENUE RD,PERRYSBURG,43551
000000501841,CHILDREN'S DISCOVERY CENTER INC,https://childcaresearch.ohio.gov//pdf/000000501841_2024-09-20_ANNUAL.pdf,3905 TALMADGE RD,TOLEDO,43606
002190020763,CHILDREN'S DISCOVERY PLACE,https://childcaresearch.ohio.gov//pdf/002190020763_2024-12-17_ANNUAL.pdf,9331 SOUTH OLD STATE ROAD,LEWIS CENTER,43035
000000407265,CHILDREN'S EXPRESS LEARNING STATION,https://childcaresearch.ohio.gov//pdf/000000407265_2024-11-25_ANNUAL.pdf,623 W MAIN STREET,WEST JEFFERSON,43162
000000205177,CHILDREN'S FOR CHILDREN,https://childcaresearch.ohio.gov//pdf/000000205177_2024-01-16_ANNUAL.pdf,520 LINTON ST,CINCINNATI,45219
000000201134,CHILDREN'S HOME MT. WASHINGTON SCHOOL AGE PROGRAM,https://childcaresearch.ohio.gov//pdf/000000201134_2024-10-17_ANNUAL.pdf,1730 MEARS AVE,CINCINNATI,45230
000000500303,"CHILDREN'S LAUGH N LEARN CHILD CARE CENTER, LLC",https://childcaresearch.ohio.gov//pdf/000000500303_2024-10-22_ANNUAL.pdf,401 SCOTT AVE.,KENTON,43326
002180017648,CHILDREN'S NEST DISCOVERY CENTER,https://childcaresearch.ohio.gov//pdf/002180017648_2024-01-29_ANNUAL.pdf,11 S. FRANKFORT ST,MINSTER,45865
000000102626,CHILDREN'S RAINBOW PRESCHOOL,https://childcaresearch.ohio.gov//pdf/000000102626_2025-01-09_ANNUAL.pdf,3217 SURREY RD SE,WARREN,44484
000000300593,CHILDREN'S REHABILITATION CENTER / KIDS GARDEN,https://childcaresearch.ohio.gov//pdf/000000300593_2024-09-10_ANNUAL.pdf,885 HOWLAND-WILSON RD NE,WARREN,44484
002190019279,CHILDRENS ROAD TO SUCCESS,https://childcaresearch.ohio.gov//pdf/002190019279_2024-09-11_ANNUAL.pdf,756 OHIO PIKE,CINCINNATI,45245
000000100117,CHILDSCAPE LEARN AND GROW II,https://childcaresearch.ohio.gov//pdf/000000100117_2024-07-08_ANNUAL.pdf,154 EAST AVE,TALLMADGE,44278
000000300172,CHILDTIME CHILD CARE ACADEMY,https://childcaresearch.ohio.gov//pdf/000000300172_2024-10-15_ANNUAL.pdf,515 ABBE RD,ELYRIA,44035
000000406034,CHILDTIME CHILDREN'S CENTER,https://childcaresearch.ohio.gov//pdf/000000406034_2024-08-06_ANNUAL.pdf,170 E BROAD ST,PATASKALA,43062
000000300590,CHILDTIME CHILDREN'S CENTER,https://childcaresearch.ohio.gov//pdf/000000300590_2024-10-30_ANNUAL.pdf,6233 SMITH RD,BROOKPARK,44142
000000303770,CHILDTIME CHILDREN'S CENTER,https://childcaresearch.ohio.gov//pdf/000000303770_2024-10-17_ANNUAL.pdf,270 BEST ST,BEDFORD,44146
002210023944,CHILDTIME CHILDREN'S CENTERS,https://childcaresearch.ohio.gov//pdf/002210023944_2024-10-08_ANNUAL.pdf,2603 RIVERSIDE DRIVE,PAINESVILLE,44077
000000403232,CHILDTIME CHILDREN'S CENTERS INC,https://childcaresearch.ohio.gov//pdf/000000403232_2024-09-17_ANNUAL.pdf,145 N TRIMBLE RD,MANSFIELD,44906
000000101080,"CHILDTIME CHILDREN'S CENTERS, INC.",https://childcaresearch.ohio.gov//pdf/000000101080_2024-09-18_ANNUAL.pdf,2645 MANCHESTER RD,AKRON,44319
000000207216,CHILDTIME LEARNING CENTER,https://childcaresearch.ohio.gov//pdf/000000207216_2024-12-18_ANNUAL.pdf,1000 RAINBOW COURT,FAIRBORN,45324
000000104265,CHILDTIME LEARNING CENTER,https://childcaresearch.ohio.gov//pdf/000000104265_2024-10-16_ANNUAL.pdf,3101 GRAHAM RD,STOW,44224
002210025023,CHILDTIME LEARNING CENTER,https://childcaresearch.ohio.gov//pdf/002210025023_2024-01-09_ANNUAL.pdf,33169 CENTER RIDGE ROAD,NORTH RIDGEVILLE,44039
000000207213,CHILDTIME LEARNING CENTER,https://childcaresearch.ohio.gov//pdf/000000207213_2024-11-05_ANNUAL.pdf,755 COLD WATER DRIVE,MONROE,45050
000000205141,CHILDTIME LEARNING CENTER,https://childcaresearch.ohio.gov//pdf/000000205141_2024-07-11_ANNUAL.pdf,595 WESTERN ROW RD,MASON,45040
000000207212,CHILDTIME LEARNING CENTER,https://childcaresearch.ohio.gov//pdf/000000207212_2024-07-30_ANNUAL.pdf,4922 HAMILTON MASON RD,INDIAN SPRINGS,45011
002200023024,CHILDTIME LEARNING CENTER,https://childcaresearch.ohio.gov//pdf/002200023024_2024-12-12_ANNUAL.pdf,4990 ROBERTS ROAD,HILLIARD,43026
000000207214,CHILDTIME LEARNING CENTER,https://childcaresearch.ohio.gov//pdf/000000207214_2024-07-30_ANNUAL.pdf,4924 HAMILTON MASON RD,HAMILTON,45011
000000104181,CHILDTIME LEARNING CENTER,https://childcaresearch.ohio.gov//pdf/000000104181_2024-12-19_ANNUAL.pdf,3475 EMBASSY PARKWAY,FAIRLAWN,44333
000000105136,CHILDTIME LEARNING CENTER,https://childcaresearch.ohio.gov//pdf/000000105136_2024-09-11_ANNUAL.pdf,186 PORTAGE TRAIL EXT.,CUYAHOGA FALLS,44223
000000207218,CHILDTIME LEARNING CENTER,https://childcaresearch.ohio.gov//pdf/000000207218_2025-01-07_ANNUAL.pdf,6375 CLYO RD,CENTERVILLE,45459
000000105687,CHILDTIME LEARNING CENTER,https://childcaresearch.ohio.gov//pdf/000000105687_2024-11-25_ANNUAL.pdf,1189 TALLMADGE ROAD,CUYAHOGA FALLS,44221
000000205892,CHILDTIME LEARNING CENTER,https://childcaresearch.ohio.gov//pdf/000000205892_2025-01-16_ANNUAL.pdf,312 WALNUT STREET,CINCINNATI,45202
000000204304,CHILDTIME LEARNING CENTER,https://childcaresearch.ohio.gov//pdf/000000204304_2024-10-21_ANNUAL.pdf,550 MAIN ST ROOM 1016,CINCINNATI,45202
000000101776,CHILDTIME LEARNING CENTER,https://childcaresearch.ohio.gov//pdf/000000101776_2024-07-22_ANNUAL.pdf,2691 21ST STREET,CUYAHOGA FALLS,44223
000000207217,CHILDTIME LEARNING CENTER,https://childcaresearch.ohio.gov//pdf/000000207217_2024-11-25_ANNUAL.pdf,10631 TECHWOODS CIRCLE,BLUE ASH,45242
002210025022,CHILDTIME LEARNING CENTER,https://childcaresearch.ohio.gov//pdf/002210025022_2024-12-27_ANNUAL.pdf,941 CENTER ROAD,AVON,44011
002210024905,CHILDTIME LEARNING CENTER,https://childcaresearch.ohio.gov//pdf/002210024905_2024-12-30_ANNUAL.pdf,7684 LEAVITT ROAD,AMHERST,44001
000000101081,CHILDTIME LEARNING CENTER,https://childcaresearch.ohio.gov//pdf/000000101081_2024-12-18_ANNUAL.pdf,2145 EASTWOOD AVENUE,AKRON,44305
000000105137,CHILDTIME LEARNING CENTER,https://childcaresearch.ohio.gov//pdf/000000105137_2024-08-19_ANNUAL.pdf,555 WHITE POND DRIVE,AKRON,44320
000000105138,CHILDTIME LEARNING CENTER,https://childcaresearch.ohio.gov//pdf/000000105138_2024-08-14_ANNUAL.pdf,2546 LELAND AVENUE,AKRON,44312
000000300845,CHILDTIME LEARNING CENTERS,https://childcaresearch.ohio.gov//pdf/000000300845_2024-09-24_ANNUAL.pdf,28787 LORAIN RD,NORTH OLMSTED,44070
002200022332,CHILLICOTHE CITY PRIMARY YMCA LATCHKEY,https://childcaresearch.ohio.gov//pdf/002200022332_2024-02-20_ANNUAL.pdf,235 CHERRY STREET,CHILLICOTHE,45601
002180018732,CHOSEN KIDS III,https://childcaresearch.ohio.gov//pdf/002180018732_2024-12-20_ANNUAL.pdf,3314 NOE-BIXBY RD,COLUMBUS,43232
000000401238,CHOSEN KIDS LEARNING CENTER 2 LLC,https://childcaresearch.ohio.gov//pdf/000000401238_2024-10-16_ANNUAL.pdf,2545 PETZINGER RD SUITE G,COLUMBUS,43209
000000400721,"CHOSEN KIDS LEARNING CENTER, LLC",https://childcaresearch.ohio.gov//pdf/000000400721_2024-08-22_ANNUAL.pdf,7751 E MAIN ST,REYNOLDSBURG,43068
000000102189,CHRIST CHURCH COMMUNITY PRESCHOOL,https://childcaresearch.ohio.gov//pdf/000000102189_2024-10-24_ANNUAL.pdf,301 N MAIN ST,ORRVILLE,44667
000000200249,CHRIST CHURCH UNITED METHODIST PRESCHOOL & CHILDCARE,https://childcaresearch.ohio.gov//pdf/000000200249_2024-10-15_ANNUAL.pdf,3440 SHROYER RD,KETTERING,45429
000000400099,CHRIST LUTHERAN CHILDREN'S CENTER,https://childcaresearch.ohio.gov//pdf/000000400099_2024-11-01_ANNUAL.pdf,2314 E MAIN ST,COLUMBUS,43209
000000300272,CHRIST LUTHERAN PRESCHOOL,https://childcaresearch.ohio.gov//pdf/000000300272_2024-10-17_ANNUAL.pdf,32747 LAKE RD,AVON LAKE,44012
000000402568,CHRIST UNITED METHODIST CHURCH PRESCHOOL,https://childcaresearch.ohio.gov//pdf/000000402568_2024-11-19_ANNUAL.pdf,700 S MAIN ST,BALTIMORE,43105
000000205878,CHRIST'S CHURCH KIDS,https://childcaresearch.ohio.gov//pdf/000000205878_2024-12-12_ANNUAL.pdf,5165 WESTERN ROW ROAD,MASON,45040
000000201955,CHRISTIAN CO-OP NURSERY SCHOOL & RAINBOW DAYS,https://childcaresearch.ohio.gov//pdf/000000201955_2024-10-01_ANNUAL.pdf,101 N MAIN ST,OXFORD,45056
000000400616,"CHRISTIAN COMMUNITY CONNECTION CHILD CARE CENTER,LLC",https://childcaresearch.ohio.gov//pdf/000000400616_2024-12-02_ANNUAL.pdf,2410 PARK CRESCENT DRIVE,COLUMBUS,43232
000000301520,CHRISTIAN DAY NURSERY SCHOOL,https://childcaresearch.ohio.gov//pdf/000000301520_2024-10-29_ANNUAL.pdf,243 BENEDICT AVE,NORWALK,44857
000000400514,CHRISTIAN EDU-CARE,https://childcaresearch.ohio.gov//pdf/000000400514_2024-09-09_ANNUAL.pdf,1201 MAIDEN LANE,SPRINGFIELD,45504
000000400496,CHRISTIAN VILLAGE ACADEMY,https://childcaresearch.ohio.gov//pdf/000000400496_2024-10-30_ANNUAL.pdf,6950-H AMERICANA PARKWAY,REYONOLDSBURG,43068
002180017068,CHUBBY CHEEKS EARLY EDUCATION CENTER,https://childcaresearch.ohio.gov//pdf/002180017068_2024-10-15_ANNUAL.pdf,1201 US HIGHWAY 23 NORTH,DELAWARE,43015
000000104818,CHURCH OF THE LAKES CHILD CARE CENTER,https://childcaresearch.ohio.gov//pdf/000000104818_2024-12-19_ANNUAL.pdf,5944 FULTON DRIVE NW,CANTON,44718
000000301337,CHURCH OF THE SAVIOUR EARLY LEARNING CENTER,https://childcaresearch.ohio.gov//pdf/000000301337_2024-12-23_ANNUAL.pdf,2537 LEE RD,CLEVELAND HTS,44118
000000200325,CINCINNATI NATURE CENTER PRESCHOOL,https://childcaresearch.ohio.gov//pdf/000000200325_2024-10-29_ANNUAL.pdf,4949 TEALTOWN ROAD,MILFORD,45150
002190019607,CINCINNATI PRESCHOOL & DISCOVERY EARLY LEARNING CENTER,https://childcaresearch.ohio.gov//pdf/002190019607_2024-07-22_ANNUAL.pdf,10200 HAMILTON AVE.,CINCINNATI,45231
000000300085,CIRQUE DU KIDS,https://childcaresearch.ohio.gov//pdf/000000300085_2024-10-03_ANNUAL.pdf,8706 GARFIELD BLVD,GARFIELD HTS,44125
000000401151,CITY CENTER CHILDCARE,https://childcaresearch.ohio.gov//pdf/000000401151_2024-08-12_ANNUAL.pdf,3721 BROADWAY,GROVE CITY,43123
002220026790,CITY CENTER CHILDCARE WEST,https://childcaresearch.ohio.gov//pdf/002220026790_2024-10-22_ANNUAL.pdf,3530 SOLDANO BLVD,COLUMBUS,43228
000000406955,CITY KIDS DAYCARE DOWNTOWN,https://childcaresearch.ohio.gov//pdf/000000406955_2024-12-04_ANNUAL.pdf,274 MARCONI BOULEVARD,COLUMBUS,43215
000000406383,CITY KIDS IN HILLIARD,https://childcaresearch.ohio.gov//pdf/000000406383_2024-07-18_ANNUAL.pdf,4940 SCIOTO DARBY RD,HILLIARD,43026
000000304345,CLAPP CHILDREN'S CENTER OF BRECKENRIDGE VILLAGE,https://childcaresearch.ohio.gov//pdf/000000304345_2024-10-23_ANNUAL.pdf,36855 RIDGE RD,WILLOUGHBY,44094
002180017840,CLAUDIA'S KIDS CARE,https://childcaresearch.ohio.gov//pdf/002180017840_2024-11-26_ANNUAL.pdf,10800 GRANGER ROAD,GARFIELD HEIGTHS,44125
000000400179,CLEAR FORK CHRISTIAN PRESCHOOL,https://childcaresearch.ohio.gov//pdf/000000400179_2024-10-08_ANNUAL.pdf,115 MAIN STREET,BUTLER,44822
000000303910,CLEVELAND CHILD CARE INC (GILBERT),https://childcaresearch.ohio.gov//pdf/000000303910_2024-08-14_ANNUAL.pdf,3274 W 58TH ST,CLEVELAND,44102
